match_id,participant_id,pc1,pc2,pc3
EUW1_7609117136,8,1.612438,0.756786,-0.473843
EUW1_7609117136,9,0.089253,0.604298,-1.617097
EUW1_7609117136,10,-2.783546,-1.260648,-0.114585
EUW1_7609125009,1,0.906617,-0.520778,-0.490992
EUW1_7609125009,2,-1.047546,1.280061,1.101952
EUW1_7609125009,3,1.415202,-1.151184,0.26121
EUW1_7609125009,4,0.426243,-1.149896,-0.570945
EUW1_7609125009,5,-2.680258,-1.460447,-0.550691
EUW1_7609125009,6,1.977357,0.605237,-0.987781
EUW1_7609125009,7,-1.879277,4.329292,0.689428
EUW1_7609125009,8,-0.386263,2.00025,-2.40381
EUW1_7609125009,9,-0.646174,2.004376,-2.502113
EUW1_7609125009,10,-2.185625,1.521421,-1.348742
EUW1_7609127068,1,2.659993,-0.3012,0.478091
EUW1_7609127068,2,-0.201142,-0.18963,2.795778
EUW1_7609127068,3,2.176147,-0.60373,0.310239
EUW1_7609127068,4,0.519351,-1.815797,-0.01079
EUW1_7609127068,5,-1.686027,-2.45546,0.693342
EUW1_7609127068,6,0.744181,-0.585738,0.868449
EUW1_7609127068,7,-0.545049,2.612046,2.553595
EUW1_7609127068,8,2.836566,0.625845,-0.155946
EUW1_7609127068,9,0.663926,0.167824,-0.936518
EUW1_7609127068,10,-2.953622,-1.282344,0.262418
EUW1_7609128696,1,0.621896,1.573092,-1.521245
EUW1_7609128696,2,-1.712602,2.31902,1.330849
EUW1_7609128696,3,1.092132,0.456976,-1.002104
EUW1_7609128696,4,-1.59627,-0.594907,-1.453166
EUW1_7609128696,5,-2.565228,-0.206285,-1.705386
EUW1_7609128696,6,2.525307,0.953371,-0.716087
EUW1_7609128696,7,-2.222776,0.057873,0.912974
EUW1_7609128696,8,1.509187,0.63536,-1.680341
EUW1_7609128696,9,0.150922,1.524637,-1.562478
EUW1_7609128696,10,-2.641277,0.20454,-1.070256
EUW1_7609128895,1,2.742238,-0.919748,0.706449
EUW1_7609128895,2,0.373145,1.479482,2.206462
EUW1_7609128895,3,0.842961,-1.506378,0.540125
EUW1_7609128895,4,-0.406719,-0.258959,-0.362542
EUW1_7609128895,5,-2.315131,-1.088493,-0.696297
EUW1_7609128895,6,2.328024,-0.394651,0.234536
EUW1_7609128895,7,-0.970715,1.6128,2.86118
EUW1_7609128895,8,1.463439,-0.739753,0.234719
EUW1_7609128895,9,-0.741024,0.526414,-0.746266
EUW1_7609128895,10,-2.402646,-0.712287,-0.34296
EUW1_7609128977,1,0.703261,0.520188,-1.416445
EUW1_7609128977,2,-0.463333,2.964617,1.930356
EUW1_7609128977,3,2.48205,0.782329,-1.29703
EUW1_7609128977,4,0.129976,-1.161616,0.546225
EUW1_7609128977,5,-1.875343,-1.689262,-0.643144
EUW1_7609128977,6,1.90141,-1.318537,0.709491
EUW1_7609128977,7,-1.103914,0.551095,2.007112
EUW1_7609128977,8,1.160644,-1.904249,0.371372
EUW1_7609128977,9,0.722502,-0.547069,-0.775652
EUW1_7609128977,10,-2.625571,-1.996887,-0.645919
EUW1_7609136376,1,2.378177,-0.904815,0.285493
EUW1_7609136376,2,-0.333713,4.375874,1.368228
EUW1_7609136376,3,1.228988,1.139924,-1.103928
EUW1_7609136376,4,-1.848014,0.221911,-1.344881
EUW1_7609136376,5,-1.824777,-1.327089,-0.4105
EUW1_7609136376,6,3.460198,-0.459551,0.298627
EUW1_7609136376,7,-1.048427,0.452504,1.572289
EUW1_7609136376,8,1.593846,-0.662083,-0.138092
EUW1_7609136376,9,-0.170511,-0.577092,0.08668
EUW1_7609136376,10,-0.665842,-0.473735,-0.051601
EUW1_7609139220,1,2.64881,0.669915,-0.362651
EUW1_7609139220,2,-0.66977,-0.426904,1.844041
EUW1_7609139220,3,1.589706,-1.59194,0.523684
EUW1_7609139220,4,0.201601,-1.955195,0.128299
EUW1_7609139220,5,-0.906684,-1.986167,0.328713
EUW1_7609139220,6,2.414937,1.459538,-0.811473
EUW1_7609139220,7,-1.949066,1.836052,1.673629
EUW1_7609139220,8,2.561396,-0.219669,-0.249626
EUW1_7609139220,9,-0.159906,0.318526,-1.074432
EUW1_7609139220,10,-2.342104,1.63298,-0.815938
EUW1_7609142373,1,2.15036,2.012447,-0.492311
EUW1_7609142373,2,-1.478327,3.544053,0.198329
EUW1_7609142373,3,0.335629,2.409692,-1.388675
EUW1_7609142373,4,0.067597,1.292634,-1.448403
EUW1_7609142373,5,-3.226432,-0.742163,-1.15117
EUW1_7609142373,6,2.290691,-0.912062,0.369659
EUW1_7609142373,7,-1.066895,1.409136,1.575996
EUW1_7609142373,8,0.296768,0.176943,-0.407919
EUW1_7609142373,9,0.546877,1.272211,-1.346518
EUW1_7609142373,10,-1.179562,-0.606697,-0.520977
EUW1_7609146417,1,1.284472,-0.12453,-0.944035
EUW1_7609146417,2,-1.243589,2.30463,0.771986
EUW1_7609146417,3,0.681258,-0.547712,-0.872708
EUW1_7609146417,4,0.129182,0.640029,-1.126245
EUW1_7609146417,5,-2.251522,-1.335636,-0.548007
EUW1_7609146417,6,1.69869,0.135424,-1.348534
EUW1_7609146417,7,-2.100744,1.662591,0.570118
EUW1_7609146417,8,2.865873,1.398812,-0.834779
EUW1_7609146417,9,-0.175398,1.303449,-2.004416
EUW1_7609146417,10,-3.074447,-1.712582,-0.612308
EUW1_7609149132,1,2.006819,1.888674,-0.597475
EUW1_7609149132,2,-1.971664,1.224454,0.965427
EUW1_7609149132,3,0.548565,-1.375423,-0.160065
EUW1_7609149132,4,0.195744,4.566185,-1.892347
EUW1_7609149132,5,-3.947776,-1.008963,-0.643125
EUW1_7609149132,6,2.383869,-0.266759,0.33026
EUW1_7609149132,7,-0.073847,1.561579,1.991115
EUW1_7609149132,8,-0.38608,-0.632672,-0.154094
EUW1_7609149132,9,-0.248827,-0.653597,-0.598217
EUW1_7609149132,10,-1.801523,-0.625853,-0.399471
EUW1_7609154161,1,2.603308,-0.508188,0.527349
EUW1_7609154161,2,-1.632816,1.0784,1.892093
EUW1_7609154161,3,1.258147,-0.612756,0.528287
EUW1_7609154161,4,0.500802,-0.288593,-0.398807
EUW1_7609154161,5,-2.114603,-1.130713,-0.200355
EUW1_7609154161,6,2.240749,-0.669361,0.220432
EUW1_7609154161,7,-0.625549,-0.553055,2.47452
EUW1_7609154161,8,2.036117,-0.906215,0.101941
EUW1_7609154161,9,0.347382,-1.168351,-0.049382
EUW1_7609154161,10,-0.504388,-0.973445,0.318172
EUW1_7609165149,1,2.377078,1.531946,-1.476841
EUW1_7609165149,2,-1.862646,1.392784,0.417515
EUW1_7609165149,3,0.46173,1.169584,-1.936028
EUW1_7609165149,4,-1.540674,0.782408,-1.987515
EUW1_7609165149,5,-3.802443,-0.688419,-2.193637
EUW1_7609165149,6,1.1819,-0.863723,-0.321173
EUW1_7609165149,7,-2.912685,1.512606,0.922873
EUW1_7609165149,8,1.197896,1.235811,-1.329308
EUW1_7609165149,9,-0.058673,2.946301,-2.661178
EUW1_7609165149,10,-2.966743,-1.538527,-1.021903
EUW1_7609176646,1,3.307825,-0.977658,1.034978
EUW1_7609176646,2,-0.133181,0.473892,3.295717
EUW1_7609176646,3,1.377516,-1.510826,0.78674
EUW1_7609176646,4,0.102681,-2.091783,0.241097
EUW1_7609176646,5,-1.034837,-1.939321,0.924889
EUW1_7609176646,6,3.159758,-0.831291,1.114785
EUW1_7609176646,7,0.08975,1.432259,2.670339
EUW1_7609176646,8,2.775937,-0.524491,0.389608
EUW1_7609176646,9,0.438059,-0.967669,0.250113
EUW1_7609176646,10,-1.852303,-1.837064,0.939259
EUW1_7609176823,1,1.134256,-0.081718,-0.717492
EUW1_7609176823,2,-2.76103,2.834146,0.133936
EUW1_7609176823,3,1.398306,1.653678,-1.968171
EUW1_7609176823,4,-1.828424,1.615379,-1.980482
EUW1_7609176823,5,-3.560256,1.511016,-2.230393
EUW1_7609176823,6,1.732345,1.702805,-1.388763
EUW1_7609176823,7,-3.129523,3.382487,-1.415389
EUW1_7609176823,8,0.838335,0.280762,-0.730865
EUW1_7609176823,9,0.348172,1.267662,-1.971246
EUW1_7609176823,10,-3.338942,-0.22709,-1.288358
EUW1_7609181630,1,2.613739,0.063237,0.257975
EUW1_7609181630,2,-0.627675,1.518849,2.488066
EUW1_7609181630,3,2.603494,1.568946,-0.129091
EUW1_7609181630,4,0.17393,-0.959925,-0.521219
EUW1_7609181630,5,-2.579082,-1.915184,0.085487
EUW1_7609181630,6,2.211066,-0.555561,0.864367
EUW1_7609181630,7,0.383983,1.400877,1.985057
EUW1_7609181630,8,2.449269,-0.055408,-0.289942
EUW1_7609181630,9,0.555787,-1.097096,-0.29153
EUW1_7609181630,10,-1.381797,-2.225159,0.397085
EUW1_7609186848,1,2.828965,-1.340387,1.207448
EUW1_7609186848,2,0.164463,0.169403,3.424739
EUW1_7609186848,3,2.380549,-0.856584,0.001176
EUW1_7609186848,4,0.063076,-1.859801,0.467677
EUW1_7609186848,5,-1.103937,-2.237709,1.100802
EUW1_7609186848,6,3.974786,-0.006252,0.727496
EUW1_7609186848,7,0.226965,2.122635,2.745168
EUW1_7609186848,8,1.000562,-1.479324,0.531864
EUW1_7609186848,9,0.132112,-0.95079,-0.293449
EUW1_7609186848,10,-1.522715,-1.696854,0.871057
EUW1_7609190580,1,1.603472,-0.214061,0.144739
EUW1_7609190580,2,-0.897884,1.154439,1.669282
EUW1_7609190580,3,1.604044,2.023104,-1.202937
EUW1_7609190580,4,-0.595678,0.692765,-0.408419
EUW1_7609190580,5,-1.5058,0.301045,-0.174016
EUW1_7609190580,6,1.520628,0.829034,-1.16013
EUW1_7609190580,7,-1.576869,4.09798,0.263998
EUW1_7609190580,8,-0.315087,0.390643,-0.912411
EUW1_7609190580,9,-1.767612,-0.502628,-1.498179
EUW1_7609190580,10,-1.276874,-1.996856,-0.296663
EUW1_7609193596,1,2.74938,-0.328474,-0.003626
EUW1_7609193596,2,-0.522356,2.2215,0.827965
EUW1_7609193596,3,1.075965,-0.435725,-0.960008
EUW1_7609193596,4,0.386825,-0.208716,-1.230702
EUW1_7609193596,5,-2.870616,-0.744119,-1.023265
EUW1_7609193596,6,2.735535,0.261022,0.055851
EUW1_7609193596,7,-2.107353,1.474296,1.172378
EUW1_7609193596,8,1.083931,1.449135,-1.026866
EUW1_7609193596,9,-0.446805,0.471712,-1.320692
EUW1_7609193596,10,-2.737238,-0.652162,-0.673826
EUW1_7609194337,1,1.732286,1.131346,-0.709369
EUW1_7609194337,2,-0.737976,1.716465,2.391654
EUW1_7609194337,3,1.112597,0.49571,-0.18775
EUW1_7609194337,4,-0.142678,-1.020779,-0.013323
EUW1_7609194337,5,-2.178525,-1.050005,0.346445
EUW1_7609194337,6,0.28116,-2.033178,1.062413
EUW1_7609194337,7,-0.80589,-0.093139,2.062566
EUW1_7609194337,8,0.677243,-1.993614,0.768123
EUW1_7609194337,9,0.141054,-1.404367,0.182704
EUW1_7609194337,10,-1.016062,-1.602529,0.464174
EUW1_7609195960,1,2.192348,-1.658644,0.921761
EUW1_7609195960,2,0.022781,-0.260027,2.521167
EUW1_7609195960,3,1.83397,-1.676439,0.321103
EUW1_7609195960,4,0.116903,-1.072491,-0.481638
EUW1_7609195960,5,-1.453953,-2.458859,0.748415
EUW1_7609195960,6,2.961173,0.229462,0.337032
EUW1_7609195960,7,-0.310718,2.350419,2.029732
EUW1_7609195960,8,1.291372,-0.666401,0.162387
EUW1_7609195960,9,-0.101709,-0.822487,-0.347546
EUW1_7609195960,10,-2.520367,-1.082385,-0.419911
EUW1_7609196024,1,0.338417,0.386113,-1.975612
EUW1_7609196024,2,-1.518607,4.361627,-0.497832
EUW1_7609196024,3,0.748666,0.370368,-1.390605
EUW1_7609196024,4,0.237998,1.654017,-1.976724
EUW1_7609196024,5,-3.483756,0.344781,-1.36507
EUW1_7609196024,6,2.055878,-0.056716,-0.0092
EUW1_7609196024,7,-1.608381,2.201876,0.864582
EUW1_7609196024,8,0.571837,0.466986,-1.014536
EUW1_7609196024,9,0.040047,-0.935694,-0.736237
EUW1_7609196024,10,-2.588591,-0.935805,-1.27908
EUW1_7609199534,1,3.330811,1.266382,-0.207834
EUW1_7609199534,2,-1.581681,1.35483,2.393449
EUW1_7609199534,3,1.535758,-1.014763,-0.321768
EUW1_7609199534,4,1.537481,1.044739,-1.166325
EUW1_7609199534,5,-1.522214,-1.39195,0.001131
EUW1_7609199534,6,2.553115,-0.767801,0.0402
EUW1_7609199534,7,0.008612,0.153612,2.983346
EUW1_7609199534,8,2.554477,-0.532314,-0.391442
EUW1_7609199534,9,1.174322,-1.266854,-0.085659
EUW1_7609199534,10,-1.325267,-2.601807,1.156823
EUW1_7609203406,1,1.388268,-0.184666,-0.81402
EUW1_7609203406,2,-1.63715,2.376861,0.68989
EUW1_7609203406,3,1.754649,-0.114083,-0.804488
EUW1_7609203406,4,0.073811,0.86941,-1.646059
EUW1_7609203406,5,-1.270762,0.698241,-0.905322
EUW1_7609203406,6,1.649682,-0.433124,-0.747277
EUW1_7609203406,7,-1.552116,1.275517,2.215257
EUW1_7609203406,8,1.669529,-0.287094,-0.972803
EUW1_7609203406,9,-0.438755,0.103117,-1.459191
EUW1_7609203406,10,-1.718722,1.956899,-1.873459
EUW1_7609206101,1,1.547653,-1.238751,0.281079
EUW1_7609206101,2,0.253103,1.29487,2.438174
EUW1_7609206101,3,1.882668,-0.688397,0.061073
EUW1_7609206101,4,1.416231,1.566706,-0.905314
EUW1_7609206101,5,-2.749857,-1.219663,-0.35108
EUW1_7609206101,6,2.903206,-0.182647,-0.056988
EUW1_7609206101,7,-0.83189,2.020275,2.334938
EUW1_7609206101,8,1.995871,0.189654,-0.472678
EUW1_7609206101,9,-0.492061,-1.575518,-0.07245
EUW1_7609206101,10,-1.80027,-2.29184,0.447407
EUW1_7609207373,1,3.337351,-0.145176,0.633844
EUW1_7609207373,2,-1.25947,-0.315076,1.63443
EUW1_7609207373,3,1.231515,-1.078656,0.094248
EUW1_7609207373,4,-0.103157,-1.609671,-0.646302
EUW1_7609207373,5,-1.877766,-1.450106,-0.11896
EUW1_7609207373,6,1.960571,0.35959,-0.276778
EUW1_7609207373,7,-2.689391,1.062578,0.981769
EUW1_7609207373,8,0.722318,1.510148,-1.368434
EUW1_7609207373,9,-0.829467,-0.723756,-0.738593
EUW1_7609207373,10,-2.465909,-1.564975,-0.250654
EUW1_7609213612,1,2.51392,0.729368,-0.897061
EUW1_7609213612,2,-2.745185,2.307304,0.264409
EUW1_7609213612,3,1.392036,0.151973,-0.795214
EUW1_7609213612,4,-0.053209,-0.240043,-0.389797
EUW1_7609213612,5,-3.080632,-1.285587,-1.146058
EUW1_7609213612,6,2.083181,-0.926797,-0.303814
EUW1_7609213612,7,-0.312269,1.756026,1.282989
EUW1_7609213612,8,1.443772,-0.589579,-0.313678
EUW1_7609213612,9,0.246245,0.137295,-1.008874
EUW1_7609213612,10,-2.250796,-1.56503,-0.55492
EUW1_7609222240,1,3.465906,1.90884,-0.07867
EUW1_7609222240,2,-1.12642,0.929889,2.844529
EUW1_7609222240,3,0.744916,-0.808397,0.394662
EUW1_7609222240,4,-0.289223,-0.597934,0.075356
EUW1_7609222240,5,-1.820869,-1.656452,0.408368
EUW1_7609222240,6,0.446285,-1.947919,0.619927
EUW1_7609222240,7,0.013511,0.101065,2.353725
EUW1_7609222240,8,1.80959,-0.778269,0.041873
EUW1_7609222240,9,-0.558077,-1.32299,0.022459
EUW1_7609222240,10,-1.574789,-1.271327,0.398106
EUW1_7609224880,1,1.987846,-1.332122,0.577791
EUW1_7609224880,2,-0.424935,0.08803,2.71277
EUW1_7609224880,3,1.036697,-1.489012,-0.121886
EUW1_7609224880,4,-0.035813,-2.033274,0.02647
EUW1_7609224880,5,-2.196348,-2.717743,0.427382
EUW1_7609224880,6,3.203273,1.131804,-0.280524
EUW1_7609224880,7,-1.219293,3.398286,2.039386
EUW1_7609224880,8,1.239311,1.725729,-0.936085
EUW1_7609224880,9,0.510463,1.253821,-1.106284
EUW1_7609224880,10,-2.727733,0.032462,-0.50926
EUW1_7609225291,1,2.409051,-0.959801,0.028669
EUW1_7609225291,2,-0.761944,1.289464,1.560797
EUW1_7609225291,3,1.996878,-0.165202,-0.262382
EUW1_7609225291,4,-1.074091,-1.223242,-0.50781
EUW1_7609225291,5,-3.053689,-1.295886,-0.461539
EUW1_7609225291,6,2.565172,0.725247,-0.695599
EUW1_7609225291,7,-2.118325,2.384006,0.788481
EUW1_7609225291,8,0.2201,0.01245,-1.074535
EUW1_7609225291,9,0.67425,1.274579,-1.575731
EUW1_7609225291,10,-3.230736,-1.006297,-0.891163
EUW1_7609245457,1,1.892832,-1.020318,1.037781
EUW1_7609245457,2,-0.477742,-0.128712,2.74821
EUW1_7609245457,3,1.284428,-1.381123,0.603249
EUW1_7609245457,4,0.195751,-1.014706,0.057784
EUW1_7609245457,5,-1.948766,-2.428835,0.352652
EUW1_7609245457,6,1.727207,0.432168,0.417327
EUW1_7609245457,7,-0.867034,1.74864,2.768005
EUW1_7609245457,8,1.142765,-0.510766,-0.618594
EUW1_7609245457,9,-0.15607,-1.020891,0.027127
EUW1_7609245457,10,-2.070066,-1.725095,0.46221
EUW1_7609250261,1,1.885856,-1.086243,0.783551
EUW1_7609250261,2,-1.735245,3.273046,0.480954
EUW1_7609250261,3,1.010253,1.070237,-1.5652
EUW1_7609250261,4,-0.812851,0.788632,-0.798225
EUW1_7609250261,5,-3.607072,0.105271,-1.005262
EUW1_7609250261,6,2.868555,-0.795301,0.464433
EUW1_7609250261,7,-0.238329,-0.216207,2.477006
EUW1_7609250261,8,2.15261,-1.036681,-0.51984
EUW1_7609250261,9,0.869265,-0.294231,-0.676279
EUW1_7609250261,10,-1.963116,-1.732954,0.170311
EUW1_7609253828,1,1.940515,-0.273207,-0.311993
EUW1_7609253828,2,-0.396911,1.74985,0.951496
EUW1_7609253828,3,1.321049,-0.409564,-0.812743
EUW1_7609253828,4,0.178155,-0.483062,-1.098475
EUW1_7609253828,5,-1.42846,-0.946891,-0.434657
EUW1_7609253828,6,0.970896,0.40907,-0.648469
EUW1_7609253828,7,-1.299966,2.227468,1.834173
EUW1_7609253828,8,1.602928,0.777061,-0.825905
EUW1_7609253828,9,-1.218836,-0.858464,-0.667694
EUW1_7609253828,10,-3.255434,-1.415387,-0.2343
EUW1_7609258062,1,1.883479,2.825651,-0.958048
EUW1_7609258062,2,-2.483198,1.586217,1.247106
EUW1_7609258062,3,1.090266,-0.311451,-0.85582
EUW1_7609258062,4,-0.416253,-0.063246,-0.033849
EUW1_7609258062,5,-2.445307,-0.657615,-0.764077
EUW1_7609258062,6,1.088907,-1.550924,1.217443
EUW1_7609258062,7,-0.895389,-0.362314,2.153268
EUW1_7609258062,8,2.104041,-0.547893,-0.276018
EUW1_7609258062,9,0.303963,-0.211365,-0.144815
EUW1_7609258062,10,-1.598315,-1.88461,0.055679
EUW1_7609263005,1,2.051344,-0.288281,0.703487
EUW1_7609263005,2,-0.217301,2.238377,1.950531
EUW1_7609263005,3,1.608561,0.250252,-0.241377
EUW1_7609263005,4,-0.011798,0.009397,-0.698177
EUW1_7609263005,5,-1.307699,0.446979,-0.076137
EUW1_7609263005,6,1.655832,-1.211935,-0.261519
EUW1_7609263005,7,0.683524,1.617338,2.272132
EUW1_7609263005,8,3.058258,0.044627,0.365827
EUW1_7609263005,9,0.36141,-0.786545,-0.028441
EUW1_7609263005,10,-1.231305,-2.336582,0.504422
EUW1_7609267647,1,2.530713,0.014884,0.467363
EUW1_7609267647,2,-0.560312,0.059531,2.290287
EUW1_7609267647,3,2.046746,-0.210497,-0.113396
EUW1_7609267647,4,-0.042823,-1.440965,-0.048777
EUW1_7609267647,5,-2.169182,-1.538193,-0.250199
EUW1_7609267647,6,1.176969,-1.174079,0.473969
EUW1_7609267647,7,-1.450945,1.490349,2.342564
EUW1_7609267647,8,1.582026,0.591715,-0.920938
EUW1_7609267647,9,0.933203,2.697998,-1.887521
EUW1_7609267647,10,-3.552575,0.25877,-1.42537
EUW1_7609270808,1,1.729289,-1.82768,1.169767
EUW1_7609270808,2,-1.050787,-0.631695,2.434985
EUW1_7609270808,3,1.739095,-1.462991,0.647755
EUW1_7609270808,4,-0.509674,-1.178225,0.02981
EUW1_7609270808,5,-2.25824,-1.181393,0.39559
EUW1_7609270808,6,3.944034,0.62675,0.778075
EUW1_7609270808,7,-1.13098,1.31019,2.627504
EUW1_7609270808,8,2.141088,-0.141967,0.03306
EUW1_7609270808,9,-0.19296,-1.227137,-0.246789
EUW1_7609270808,10,-1.917576,-1.754451,0.43676
EUW1_7609282834,1,1.750587,0.302063,-0.423495
EUW1_7609282834,2,-1.118853,1.755749,2.021932
EUW1_7609282834,3,1.386023,-1.226007,-0.394423
EUW1_7609282834,4,-0.083416,-0.562129,-0.804256
EUW1_7609282834,5,-2.440967,-1.788595,0.024248
EUW1_7609282834,6,0.230778,1.487847,-1.961594
EUW1_7609282834,7,-2.030206,5.718442,-1.573963
EUW1_7609282834,8,0.338413,2.559432,-3.254082
EUW1_7609282834,9,-2.014328,1.516865,-2.900381
EUW1_7609282834,10,-4.22807,-0.565702,-2.472316
EUW1_7609301942,1,3.111362,0.448911,-0.006359
EUW1_7609301942,2,-0.373575,2.570874,2.060451
EUW1_7609301942,3,2.564688,0.02798,-0.240954
EUW1_7609301942,4,0.452198,-1.207352,0.137564
EUW1_7609301942,5,-1.162376,-1.522008,0.429425
EUW1_7609301942,6,2.481784,-1.205868,0.502397
EUW1_7609301942,7,-0.321129,0.869743,2.415403
EUW1_7609301942,8,1.686783,-1.342343,0.282421
EUW1_7609301942,9,0.390368,-1.332945,0.185049
EUW1_7609301942,10,-1.264928,-1.592667,1.047156
EUW1_7609308866,1,2.906037,-0.157529,0.635984
EUW1_7609308866,2,-0.205057,-0.112682,2.585669
EUW1_7609308866,3,2.127799,-0.640927,0.07081
EUW1_7609308866,4,-0.025052,-1.841799,-0.207128
EUW1_7609308866,5,-1.355584,-1.740057,0.050213
EUW1_7609308866,6,2.934128,0.162267,0.04841
EUW1_7609308866,7,-1.921779,1.80502,2.276374
EUW1_7609308866,8,1.716948,-0.502754,0.182024
EUW1_7609308866,9,0.116733,1.118866,-0.780936
EUW1_7609308866,10,-1.990265,0.472903,-0.566842
EUW1_7609314808,1,1.905676,-0.478819,-0.434264
EUW1_7609314808,2,-0.228774,1.133466,2.103653
EUW1_7609314808,3,0.958184,-1.213949,-0.482204
EUW1_7609314808,4,0.829324,-1.645425,-0.540341
EUW1_7609314808,5,-1.940673,-2.33519,-0.100202
EUW1_7609314808,6,2.524495,1.373063,-1.612661
EUW1_7609314808,7,-1.176341,3.916706,1.046005
EUW1_7609314808,8,2.125299,0.769441,-0.825741
EUW1_7609314808,9,-0.694533,-0.69268,-0.978167
EUW1_7609314808,10,-3.302545,-0.488717,-1.647105
EUW1_7609343628,1,2.266312,-0.641606,0.839721
EUW1_7609343628,2,-0.814846,0.796469,2.697914
EUW1_7609343628,3,2.497897,0.115082,-0.209548
EUW1_7609343628,4,0.72468,-0.941932,-0.291691
EUW1_7609343628,5,-1.619458,-1.6014,0.320063
EUW1_7609343628,6,3.161523,0.660671,-0.297786
EUW1_7609343628,7,-0.942883,1.882128,1.804027
EUW1_7609343628,8,0.380355,0.510474,-0.677918
EUW1_7609343628,9,-1.240578,-0.485309,-0.298207
EUW1_7609343628,10,-2.624979,-1.203124,-0.149643
EUW1_7609348005,1,3.178513,-0.04726,0.718847
EUW1_7609348005,2,-0.625109,1.470731,1.855727
EUW1_7609348005,3,0.010619,-1.666555,0.453306
EUW1_7609348005,4,0.115481,-1.642346,0.620655
EUW1_7609348005,5,1.184337,-0.958929,0.773374
EUW1_7609348005,6,2.471364,-1.129731,0.928766
EUW1_7609348005,7,-0.371882,1.13347,2.626308
EUW1_7609348005,8,0.730425,-1.274047,0.718378
EUW1_7609348005,9,0.05764,-1.13301,0.191882
EUW1_7609348005,10,-0.914024,-1.154521,0.913616
EUW1_7609348529,1,2.177763,-1.066617,0.146388
EUW1_7609348529,2,-2.978156,1.762751,0.648784
EUW1_7609348529,3,1.079601,-0.285983,-0.536647
EUW1_7609348529,4,0.325601,2.042805,-2.301375
EUW1_7609348529,5,-2.833628,-1.461218,-0.284594
EUW1_7609348529,6,0.207751,0.071769,-0.044932
EUW1_7609348529,7,-2.66469,2.321848,0.532141
EUW1_7609348529,8,0.669352,1.810533,-1.933801
EUW1_7609348529,9,-1.24485,-0.176653,-1.073558
EUW1_7609348529,10,-3.38234,0.143176,-1.043489
EUW1_7609355937,1,2.524664,-0.794611,0.937262
EUW1_7609355937,2,-0.055272,0.605495,3.454867
EUW1_7609355937,3,1.959405,-1.045682,0.048601
EUW1_7609355937,4,0.720098,-1.925842,0.176716
EUW1_7609355937,5,-1.931277,-2.759942,0.794833
EUW1_7609355937,6,3.482367,0.086525,0.731742
EUW1_7609355937,7,-0.40829,1.120486,2.793981
EUW1_7609355937,8,1.491807,-0.737321,0.135824
EUW1_7609355937,9,0.723887,-0.064679,-0.264311
EUW1_7609355937,10,-2.258217,-1.009536,0.551491
EUW1_7609365148,1,0.659719,-1.523195,0.557881
EUW1_7609365148,2,-0.912889,1.252164,1.109105
EUW1_7609365148,3,1.151317,0.429607,-1.492856
EUW1_7609365148,4,-0.019191,0.721353,-2.09776
EUW1_7609365148,5,-2.197368,-0.290372,-1.334339
EUW1_7609365148,6,2.154031,0.204629,-0.378673
EUW1_7609365148,7,-3.208322,2.370787,-0.462014
EUW1_7609365148,8,1.070147,0.295837,0.215816
EUW1_7609365148,9,-0.420083,0.697635,-0.98678
EUW1_7609365148,10,-1.230633,-0.721615,-0.104062
EUW1_7609367223,1,0.990704,-0.570443,-0.147462
EUW1_7609367223,2,-0.241804,4.048862,1.538212
EUW1_7609367223,3,1.584794,1.116623,-2.001419
EUW1_7609367223,4,0.147294,-0.745804,-1.173015
EUW1_7609367223,5,-1.655759,-0.387549,-0.565098
EUW1_7609367223,6,2.422196,0.367037,-0.308677
EUW1_7609367223,7,-1.822558,0.565576,1.708271
EUW1_7609367223,8,0.860095,-0.265928,-0.607951
EUW1_7609367223,9,0.082885,-1.696566,-0.336905
EUW1_7609367223,10,-2.364515,-1.599276,0.096833
EUW1_7609370022,1,2.93352,-0.155946,0.339671
EUW1_7609370022,2,-0.032778,1.114398,2.455129
EUW1_7609370022,3,1.359282,-1.554888,0.193828
EUW1_7609370022,4,-0.110128,-1.761734,0.118037
EUW1_7609370022,5,-1.194415,-2.27935,0.54837
EUW1_7609370022,6,2.057419,-1.037803,0.627499
EUW1_7609370022,7,-0.984873,1.399431,1.694006
EUW1_7609370022,8,2.591143,-0.066448,-0.276207
EUW1_7609370022,9,0.635384,-1.631083,-0.123658
EUW1_7609370022,10,-2.035713,-1.570037,0.343871
EUW1_7609382536,1,1.844474,-1.805164,1.321306
EUW1_7609382536,2,-1.242619,-1.598919,2.200648
EUW1_7609382536,3,1.46954,-1.386734,0.964342
EUW1_7609382536,4,0.570012,-1.186493,0.27661
EUW1_7609382536,5,-1.130058,-2.486696,0.735056
EUW1_7609382536,6,3.428596,0.178559,0.987722
EUW1_7609382536,7,-0.989602,0.376355,2.675531
EUW1_7609382536,8,1.657306,-1.399919,0.716275
EUW1_7609382536,9,0.472339,-1.341217,-0.140229
EUW1_7609382536,10,-2.007739,-1.866794,1.006051
EUW1_7609389238,1,1.415526,-1.303161,0.446537
